Contacts	TotalForwards
1.5861E7	11853
3178800.0	2603
1261800.0	831
1.11426E7	8736
6095400.0	5812
8521200.0	8080
1.3764E7	10395
9045000.0	8278
1.48122E7	11207
1851600.0	1438
9569400.0	8312
1.21908E7	9234
4260600.0	3769
6882000.0	6432
1.27152E7	9623
925800.0	646
3441000.0	2854
1.00938E7	8319
1.53366E7	11597
6619800.0	6274
8526600.0	8081
2524800.0	1951
5574000.0	5272
3966600.0	3470
1.16724E7	8926
8195400.0	7782
9051000.0	8278
1.42938E7	10768
5049600.0	4759
1852200.0	1438
2787000.0	2215
5311800.0	4866
7933200.0	7551
9575400.0	8312
1.21968E7	9239
1.48182E7	11207
1.3245E7	9976
1.00992E7	8319
1.06236E7	8510
1.58664E7	11856
6098400.0	5812
1.1148E7	8736
5836200.0	5415
1.37694E7	10395
1.63908E7	12139
3049200.0	2420
7146600.0	6448
157800.0	24
1.48176E7	11207
9050400.0	8278
3442200.0	2854
4263000.0	3769
1.21962E7	9237
1524600.0	1166
9574800.0	8312
315600.0	54
1.27206E7	9634
6884400.0	6432
1.5342E7	11597
4787400.0	4342
631200.0	290
3704400.0	3160
2262600.0	1638
1.37688E7	10395
1.0623E7	8510
1.63902E7	12139
7671000.0	7225
66600.0	3
1.42932E7	10768
1262400.0	831
7408800.0	7007
1.11474E7	8736
4525200.0	4018
8526000.0	8081
1.16718E7	8926
1.06248E7	8510
3835800.0	3375
7933800.0	7551
5050200.0	4759
1.37706E7	10395
1.6392E7	12144
2394000.0	1736
1786800.0	1354
1.4295E7	10768
7671600.0	7225
8527800.0	8081
1.11492E7	8740
4788000.0	4342
893400.0	639
2656200.0	2162
1.53432E7	11600
1.21974E7	9239
4098000.0	3493
5574600.0	5272
9576000.0	8312
5312400.0	4866
1.58676E7	11856
1.01004E7	8319
1.32462E7	9979
8196000.0	7782
1.27218E7	9635
1.11486E7	8740
1.377E7	10395
8527200.0	8081
6622800.0	6279
1.48188E7	11207
1.1673E7	8926
2049000.0	1590
9051600.0	8278
1.42944E7	10768
3311400.0	2830
6360600.0	6043
1.5867E7	11856
7409400.0	7007
1.00998E7	8319
4525800.0	4018
7147200.0	6448
2131800.0	1627
1.53426E7	11600
1.27212E7	9635
1.63914E7	12139
6885000.0	6432
1197000.0	766
3573600.0	2980
4263600.0	3770
1.06242E7	8510
1.32456E7	9976
1.32432E7	9975
6359400.0	6043
1393200.0	910
1.06218E7	8510
3048600.0	2409
1.58646E7	11856
696600.0	453
6097200.0	5812
1.37676E7	10395
1.11462E7	8736
1.6389E7	12139
3310800.0	2830
9048600.0	8278
1983000.0	1529
1.21944E7	9237
1.48158E7	11207
6883800.0	6432
6621600.0	6274
1.27188E7	9631
9573000.0	8312
1.53402E7	11597
1.00974E7	8319
1.3767E7	10395
7932000.0	7550
1.06212E7	8510
5048400.0	4758
1.63884E7	12139
1655400.0	1196
1.42914E7	10768
4786200.0	4342
8524200.0	8081
1.11456E7	8736
3966000.0	3470
2524200.0	1938
7669800.0	7225
1.167E7	8926
9572400.0	8312
5572800.0	5272
1.21938E7	9235
1.27182E7	9629
1.53396E7	11597
5835000.0	5415
1.32426E7	9974
2786400.0	2214
5310600.0	4866
1.5864E7	11856
1.00968E7	8319
8194200.0	7782
133200.0	24
5835600.0	5415
9574200.0	8312
1.21956E7	9237
1.53414E7	11597
1327800.0	875
958800.0	648
266400.0	43
2917800.0	2223
5573400.0	5272
1.00986E7	8319
1.32444E7	9976
1.58658E7	11856
1.272E7	9631
1917600.0	1483
532800.0	77
1.11468E7	8736
1.42926E7	10768
6622200.0	6274
6360000.0	6043
8525400.0	8081
1.37682E7	10395
1065600.0	653
1.4817E7	11207
1.16712E7	8926
6097800.0	5812
3180000.0	2603
9049800.0	8278
479400.0	63
2131200.0	1627
1.58652E7	11856
1590000.0	1175
1.0098E7	8319
1.27194E7	9631
1.53408E7	11597
4786800.0	4342
7408200.0	7007
3573000.0	2980
4262400.0	3769
1.63896E7	12139
795000.0	575
1.32438E7	9975
1.06224E7	8510
2393400.0	1736
4524600.0	4018
7146000.0	6448
8524800.0	8081
8194800.0	7782
5311200.0	4866
3835200.0	3370
9049200.0	8278
1.16706E7	8926
1.4292E7	10768
7932600.0	7551
1.2195E7	9237
4097400.0	3493
5049000.0	4759
2655600.0	2162
7670400.0	7225
9573600.0	8312
1.48164E7	11207
3181200.0	2603
1.11522E7	8741
8530800.0	8081
1.37736E7	10395
6624600.0	6279
6362400.0	6043
1.16766E7	8933
1.4298E7	10768
9055200.0	8278
1.27248E7	9645
1328400.0	875
7149000.0	6448
4527600.0	4019
3443400.0	2854
1.01034E7	8319
1.53462E7	11600
1.6395E7	12144
664200.0	426
2263800.0	1638
4265400.0	3776
6886800.0	6432
1.06278E7	8510
1.32492E7	9984
1.58706E7	11856
8530200.0	8081
5313600.0	4866
1.1676E7	8933
5575800.0	5274
8197200.0	7782
1.42974E7	10768
9054600.0	8278
5051400.0	4759
2656800.0	2162
7935000.0	7551
1.48218E7	11208
4098600.0	3493
9579000.0	8312
1.22004E7	9248
1.01028E7	8319
1.32486E7	9984
1.587E7	11856
2919000.0	2223
6100200.0	5812
1590600.0	1175
1.3773E7	10395
1.06272E7	8510
5838000.0	5415
1.11516E7	8741
1.63944E7	12144
1.01046E7	8319
1.32504E7	9986
6363000.0	6043
6100800.0	5813
1.58718E7	11856
231600.0	39
1.37748E7	10395
5838600.0	5415
1.0629E7	8510
3050400.0	2423
1.11534E7	8745
1.63962E7	12144
463200.0	61
6887400.0	6432
1.16772E7	8934
3312600.0	2830
9055800.0	8278
1.4823E7	11208
1263000.0	831
926400.0	646
1.53474E7	11600
6625200.0	6279
1.2726E7	9649
9580200.0	8312
1.22016E7	9249
1852800.0	1438
7935600.0	7551
1.06284E7	8510
1.37742E7	10395
1.63956E7	12144
11400.0	0
1.32498E7	9986
5052000.0	4759
3705600.0	3160
1.11528E7	8745
3967800.0	3470
7673400.0	7225
22800.0	1
1.42986E7	10768
4789800.0	4345
8531400.0	8081
2526000.0	1962
7411200.0	7007
5576400.0	5274
1.2201E7	9248
1.53468E7	11600
45600.0	3
1525200.0	1166
9579600.0	8312
1.48224E7	11208
2788200.0	2215
5314200.0	4866
1.58712E7	11856
8197800.0	7782
91200.0	3
762600.0	528
1.0104E7	8319
1.27254E7	9645
4526400.0	4018
1721400.0	1209
182400.0	28
7410000.0	7007
4788600.0	4342
1.01016E7	8319
1.2723E7	9636
1.53444E7	11600
2263200.0	1638
1.63932E7	12144
4264200.0	3773
364800.0	54
3705000.0	3160
1.32474E7	9980
7147800.0	6448
1.0626E7	8510
1.58688E7	11856
8196600.0	7782
8528400.0	8081
729600.0	527
1.16742E7	8926
1.42956E7	10768
5313000.0	4866
7934400.0	7551
2525400.0	1959
9052800.0	8278
1459200.0	1045
1.482E7	11208
9577200.0	8312
3967200.0	3470
1.21986E7	9242
5050800.0	4759
7672200.0	7225
1.0101E7	8319
1.32468E7	9980
6361200.0	6043
2918400.0	2223
1.06254E7	8510
1.58682E7	11856
1983600.0	1529
1.37712E7	10395
3180600.0	2603
5836800.0	5415
1.11498E7	8740
6099000.0	5812
1.63926E7	12144
991800.0	648
1131600.0	673
6885600.0	6432
9052200.0	8278
1.48194E7	11208
1.16736E7	8926
1.2198E7	9242
565800.0	224
9576600.0	8312
3442800.0	2854
6623400.0	6279
1.27224E7	9635
1.53438E7	11600
115800.0	20
1.48212E7	11208
7148400.0	6448
9054000.0	8278
1.16754E7	8930
4264800.0	3773
1.21998E7	9248
3312000.0	2830
6886200.0	6432
1.27242E7	9642
1.53456E7	11600
9578400.0	8312
3574200.0	2980
2132400.0	1627
6624000.0	6279
1.06266E7	8510
1.37724E7	10395
7672800.0	7225
4789200.0	4343
1.63938E7	12144
1.3248E7	9984
3836400.0	3375
2394600.0	1736
7410600.0	7007
1.1151E7	8740
4527000.0	4018
1.42968E7	10768
8529600.0	8081
1393800.0	910
5837400.0	5415
1.5345E7	11600
1.21992E7	9242
1918200.0	1483
207000.0	38
9577800.0	8312
2787600.0	2215
1.01022E7	8319
1.58694E7	11856
414000.0	58
1.27236E7	9636
5575200.0	5272
3049800.0	2420
1066200.0	653
828000.0	592
1.37718E7	10395
6361800.0	6043
8529000.0	8081
1.11504E7	8740
1.16748E7	8930
6099600.0	5812
1.48206E7	11208
1656000.0	1196
9053400.0	8278
1.42962E7	10768
1066800.0	653
7937400.0	7551
1.63992E7	12144
5053800.0	4759
1.32534E7	9991
1.0632E7	8510
7675200.0	7225
2395800.0	1736
533400.0	77
1.11564E7	8746
1.43022E7	10768
8535000.0	8081
1.37778E7	10395
3837600.0	3377
4791600.0	4351
7413000.0	7007
1.22046E7	9254
1656600.0	1197
4099800.0	3493
5578200.0	5274
2658000.0	2162
9583200.0	8312
1.4826E7	11208
1.58748E7	11856
8199600.0	7782
1.01076E7	8319
5316000.0	4866
1.2729E7	9659
1.53504E7	11600
6626400.0	6279
1.37772E7	10395
1.11558E7	8746
1.63986E7	12144
8534400.0	8081
3313200.0	2830
6364200.0	6043
1329000.0	875
9058800.0	8278
1.16802E7	8946
1.43016E7	10768
4267200.0	3779
1.27284E7	9658
9582600.0	8312
1.53498E7	11600
1.0107E7	8319
1918800.0	1484
4529400.0	4020
7150800.0	6450
2133600.0	1627
1.32528E7	9987
1.06314E7	8510
6888600.0	6432
959400.0	648
1.58742E7	11856
3575400.0	2980
9584400.0	8312
1.27302E7	9664
7413600.0	7007
4530000.0	4020
795600.0	575
1.53516E7	11600
1.32546E7	9994
7151400.0	6450
1.01088E7	8319
3706800.0	3160
2265000.0	1638
4267800.0	3779
1591200.0	1175
1.06332E7	8510
1.5876E7	11856
1.43028E7	10768
5054400.0	4760
1.1157E7	8746
8535600.0	8081
1.16814E7	8949
5316600.0	4866
7938000.0	7551
4792200.0	4357
2527200.0	1963
1.48272E7	11208
9060000.0	8278
397800.0	57
3969000.0	3470
1.22058E7	9255
7675800.0	7225
2920200.0	2223
1263600.0	831
6102600.0	5813
1.01082E7	8319
1.3254E7	9992
1.58754E7	11856
1.27296E7	9664
5840400.0	5415
631800.0	290
1.37784E7	10395
1.06326E7	8510
1.63998E7	12144
1.48266E7	11208
1.16808E7	8949
1853400.0	1442
6889200.0	6432
3182400.0	2603
9059400.0	8278
9583800.0	8312
1.22052E7	9254
3444600.0	2854
1.5351E7	11600
6627000.0	6279
6364800.0	6043
1.22028E7	9253
598800.0	263
1.53486E7	11600
9581400.0	8312
1.48242E7	11208
5839200.0	5415
4099200.0	3493
1197600.0	766
1.5873E7	11856
1.01058E7	8319
1.27272E7	9653
2919600.0	2223
5577000.0	5274
8198400.0	7782
6363600.0	6043
8532600.0	8081
1.1154E7	8745
1.37754E7	10395
1.63968E7	12144
6101400.0	5813
299400.0	54
1787400.0	1354
1.42998E7	10768
3181800.0	2603
9057000.0	8278
1.16784E7	8938
1.27266E7	9653
9580800.0	8312
3574800.0	2980
4528200.0	4019
2133000.0	1627
1.5348E7	11600
7411800.0	7007
1.01052E7	8319
256200.0	40
7149600.0	6448
4266000.0	3776
1.06296E7	8510
1.58724E7	11856
1.3251E7	9987
512400.0	63
2395200.0	1736
1.42992E7	10768
8532000.0	8081
5314800.0	4866
3837000.0	3377
1.16778E7	8936
7936200.0	7551
1459800.0	1045
1024800.0	648
4790400.0	4348
9056400.0	8278
2657400.0	2162
7674000.0	7225
1.48236E7	11208
1.22022E7	9253
5052600.0	4759
2049600.0	1590
1.4301E7	10768
8533800.0	8081
1.11552E7	8746
3968400.0	3470
5315400.0	4866
2526600.0	1962
1.16796E7	8946
8199000.0	7782
9058200.0	8278
7936800.0	7551
5053200.0	4759
1132200.0	677
1.2204E7	9253
1.48254E7	11208
1.32522E7	9987
2788800.0	2215
1.58736E7	11856
1.01064E7	8319
1722000.0	1209
6102000.0	5813
1.37766E7	10395
5577600.0	5274
1.06308E7	8510
5839800.0	5415
1.6398E7	12144
861000.0	592
3051000.0	2423
1.48248E7	11208
697200.0	454
7150200.0	6450
1.1679E7	8939
9057600.0	8278
4266600.0	3779
6888000.0	6432
9582000.0	8312
1394400.0	912
1.22034E7	9253
1.27278E7	9655
1.53492E7	11600
3444000.0	2854
6625800.0	6279
3706200.0	3160
1.06302E7	8510
4791000.0	4351
1.63974E7	12144
7674600.0	7225
2264400.0	1638
1.32516E7	9987
7412400.0	7007
1.11546E7	8745
348600.0	54
1.43004E7	10768
1984200.0	1531
4528800.0	4019
8533200.0	8081
1.3776E7	10395
141600.0	24
6104400.0	5813
1.01118E7	8319
1.5879E7	11856
1.27332E7	9666
1395000.0	913
992400.0	648
5842200.0	5415
283200.0	51
1.06362E7	8510
3052200.0	2425
1.3782E7	10395
1.64034E7	12144
1.32576E7	9998
1984800.0	1531
1.16844E7	8951
566400.0	224
1.48302E7	11213
6891000.0	6432
6628800.0	6279
9063000.0	8278
1.43058E7	10768
1.53546E7	11600
1132800.0	678
1.22088E7	9257
3314400.0	2830
6366600.0	6043
9587400.0	8312
496200.0	63
2265600.0	1638
1.64028E7	12144
3707400.0	3160
1657200.0	1197
1.3257E7	9998
1.06356E7	8510
1.58784E7	11856
5055600.0	4761
7677000.0	7225
4531200.0	4020
7414800.0	7007
828600.0	592
1.37814E7	10395
4793400.0	4367
8538600.0	8081
1.116E7	8753
2527800.0	1963
9062400.0	8278
1.48296E7	11208
9586800.0	8312
5580000.0	5274
3969600.0	3470
1.22082E7	9257
8201400.0	7782
2790000.0	2215
5317800.0	4866
7939200.0	7551
1.01112E7	8319
1.27326E7	9665
1.5354E7	11600
9064200.0	8278
2659200.0	2162
1.48314E7	11213
5842800.0	5415
4101000.0	3493
9588600.0	8312
1.221E7	9257
1.27344E7	9666
5318400.0	4866
1919400.0	1484
2921400.0	2223
5580600.0	5274
8202000.0	7782
1.0113E7	8319
1.53558E7	11600
6367200.0	6043
1.37826E7	10395
1.06368E7	8510
1.11612E7	8753
1.6404E7	12144
3183600.0	2603
8539800.0	8081
1067400.0	653
1.16856E7	8951
1.4307E7	10768
6105000.0	5813
1591800.0	1175
166200.0	24
1.27338E7	9666
1.53552E7	11600
7415400.0	7007
9588000.0	8312
3576600.0	2980
4531800.0	4020
2134800.0	1627
1.01124E7	8319
1.32582E7	9998
332400.0	54
7153200.0	6450
4269600.0	3780
1.58796E7	11856
5056200.0	4761
664800.0	426
3838800.0	3380
2397000.0	1736
1.11606E7	8753
1.43064E7	10768
7939800.0	7551
8539200.0	8081
1329600.0	875
7677600.0	7225
4794000.0	4378
1.48308E7	11213
9063600.0	8278
1.1685E7	8951
1.22094E7	9257
1.48284E7	11208
1.16826E7	8949
6889800.0	6432
9061200.0	8278
1.4304E7	10768
4268400.0	3779
3313800.0	2830
1.53528E7	11600
1.2207E7	9256
9585600.0	8312
2134200.0	1627
6627600.0	6279
1525800.0	1166
7676400.0	7225
1.6401E7	12144
4792800.0	4357
3576000.0	2980
1.06338E7	8510
1.32552E7	9994
3838200.0	3377
7414200.0	7007
1.11582E7	8749
1.37796E7	10395
2396400.0	1736
4530600.0	4020
7152000.0	6450
8536800.0	8081
2789400.0	2215
1198200.0	766
894000.0	639
5841000.0	5415
9585000.0	8312
1.22064E7	9255
1.48278E7	11208
1.58766E7	11856
1.01094E7	8319
5578800.0	5274
1788000.0	1354
1.53522E7	11600
8200200.0	7782
1.27308E7	9664
1.11576E7	8746
1.3779E7	10395
1.64004E7	12144
6365400.0	6043
3051600.0	2423
8536200.0	8081
447000.0	59
1.1682E7	8949
9060600.0	8278
1.43034E7	10768
6103200.0	5813
1.37808E7	10395
6628200.0	6279
3183000.0	2603
1460400.0	1045
1.11594E7	8753
1.64022E7	12144
8538000.0	8081
6366000.0	6043
730200.0	527
1.16838E7	8949
1.43052E7	10768
9586200.0	8312
3445200.0	2854
4269000.0	3780
1.2732E7	9665
2050200.0	1590
1.53534E7	11600
7152600.0	6450
6890400.0	6432
1.01106E7	8319
1.32564E7	9998
1.0635E7	8510
1.58778E7	11856
5317200.0	4866
1.43046E7	10768
8200800.0	7782
8537400.0	8081
1.11588E7	8752
2658600.0	2162
1722600.0	1209
7938600.0	7551
9061800.0	8278
5055000.0	4761
1.4829E7	11208
1.16832E7	8949
4100400.0	3493
1.22076E7	9257
35400.0	3
1.58772E7	11856
1.011E7	8319
5841600.0	5415
1.32558E7	9996
6103800.0	5813
1.27314E7	9665
1.06344E7	8510
70800.0	3
2920800.0	2223
5579400.0	5274
1.37802E7	10395
1.64016E7	12144
7417200.0	7007
9591600.0	8312
1.2213E7	9257
1.27374E7	9669
1.53588E7	11600
4533600.0	4025
3446400.0	2854
3708600.0	3160
1.32618E7	10009
7155000.0	6450
1.58832E7	11856
1.0116E7	8319
2266800.0	1639
4271400.0	3780
6892800.0	6432
1.11642E7	8759
1.431E7	10768
7941600.0	7551
5058000.0	4761
8542800.0	8081
1.37856E7	10395
1.48344E7	11223
4795800.0	4380
1.16886E7	8967
3970800.0	3470
2529000.0	1965
7679400.0	7225
9067200.0	8278
1461000.0	1045
6106200.0	5813
1.58826E7	11856
1985400.0	1531
215400.0	39
1.01154E7	8319
1.27368E7	9667
2922000.0	2223
1.06398E7	8510
1.6407E7	12144
430800.0	58
1.32612E7	10009
5844000.0	5415
1.43094E7	10768
1133400.0	679
861600.0	592
6630600.0	6279
3184200.0	2603
9066600.0	8278
1.1688E7	8961
1.22124E7	9257
1.53582E7	11600
95400.0	4
9591000.0	8312
1723200.0	1209
6368400.0	6043
1.48338E7	11223
8544000.0	8081
3315600.0	2830
6893400.0	6432
9068400.0	8278
1.16898E7	8969
1.43112E7	10768
1.22142E7	9261
6631200.0	6279
9592800.0	8312
1.48356E7	11223
2136000.0	1627
1.32624E7	10009
1395600.0	913
1.0641E7	8510
1.58838E7	11856
4796400.0	4380
7417800.0	7007
3577800.0	2980
4272000.0	3784
697800.0	454
1.37868E7	10395
2398200.0	1736
1.11654E7	8759
1.64082E7	12144
4534200.0	4025
7155600.0	6450
534000.0	77
9067800.0	8278
5582400.0	5274
5844600.0	5416
1.22136E7	9261
1.4835E7	11223
1068000.0	653
1.2738E7	9669
9592200.0	8312
2791200.0	2216
5320200.0	4866
1.53594E7	11600
8203800.0	7782
1.01166E7	8319
1.37862E7	10395
6369000.0	6043
1.06404E7	8510
1.64076E7	12144
3053400.0	2425
267000.0	43
1657800.0	1197
1.43106E7	10768
8543400.0	8081
1.11648E7	8759
1.16892E7	8967
6106800.0	5813
1.11624E7	8753
3970200.0	3470
5319000.0	4866
8202600.0	7782
1.43082E7	10768
8541000.0	8081
2528400.0	1963
1854000.0	1442
7940400.0	7551
1.16868E7	8955
9065400.0	8278
1.48326E7	11223
5056800.0	4761
927000.0	646
2790600.0	2216
1.58808E7	11856
5843400.0	5415
1.01136E7	8319
1.2735E7	9666
5581200.0	5274
1.0638E7	8510
1.37838E7	10395
1.64052E7	12144
1.32594E7	10009
1.16862E7	8951
1.43076E7	10768
9064800.0	8278
4270200.0	3780
6891600.0	6432
1.22106E7	9257
1.53564E7	11600
9589200.0	8312
1.4832E7	11223
3445800.0	2854
6629400.0	6279
1.64046E7	12144
7678200.0	7225
4794600.0	4378
7416000.0	7007
2266200.0	1638
1.06374E7	8510
1.32588E7	10002
1.58802E7	11856
7153800.0	6450
1264200.0	831
3708000.0	3160
1.11618E7	8753
4532400.0	4024
8540400.0	8081
1.37832E7	10395
4795200.0	4380
1788600.0	1354
190800.0	28
1.06392E7	8510
7678800.0	7225
1.5882E7	11856
5057400.0	4761
1.32606E7	10009
2397600.0	1736
4533000.0	4025
381600.0	55
3839400.0	3381
7416600.0	7007
8542200.0	8081
1.11636E7	8759
1.3785E7	10395
1.64064E7	12144
9066000.0	8278
763200.0	528
2659800.0	2162
1.48332E7	11223
1.22118E7	9257
5581800.0	5274
8203200.0	7782
1.27362E7	9667
9590400.0	8312
1526400.0	1166
5319600.0	4866
1.53576E7	11600
7941000.0	7551
1.01148E7	8319
4101600.0	3493
1.37844E7	10395
6630000.0	6279
1.06386E7	8510
3052800.0	2425
1.1163E7	8758
1.64058E7	12144
2050800.0	1590
1.43088E7	10768
8541600.0	8081
3315000.0	2830
6367800.0	6043
6105600.0	5813
1.16874E7	8957
1025400.0	648
1198800.0	766
7154400.0	6450
4270800.0	3780
1.5357E7	11600
1.27356E7	9667
9589800.0	8312
1.22112E7	9257
6892200.0	6432
1.01142E7	8319
599400.0	263
3577200.0	2980
2135400.0	1627
1.326E7	10009
1.58814E7	11856
2661000.0	2162
9071400.0	8278
1.48386E7	11223
1.16928E7	8969
4102800.0	3493
5584200.0	5274
1.22172E7	9262
5322000.0	4866
9595800.0	8312
1.27416E7	9669
8205600.0	7782
1199400.0	766
1.5363E7	11600
1.0644E7	8510
6370800.0	6043
2923200.0	2223
1.37898E7	10395
1.64112E7	12144
1789200.0	1354
1.43142E7	10768
3185400.0	2603
5846400.0	5416
8547000.0	8081
1.11684E7	8769
6108600.0	5813
894600.0	639
1.53624E7	11600
7419000.0	7007
1.22166E7	9262
730800.0	527
9595200.0	8312
4535400.0	4025
7156800.0	6450
2136600.0	1627
1.58868E7	11856
1.01196E7	8319
1461600.0	1045
1.32654E7	10009
6894600.0	6432
1.2741E7	9669
3578400.0	2980
4273200.0	3784
3840600.0	3381
1.11678E7	8767
7943400.0	7551
5059800.0	4761
1.37892E7	10395
2398800.0	1736
8546400.0	8081
7681200.0	7225
1.4838E7	11223
1.16922E7	8969
365400.0	54
2051400.0	1590
4797600.0	4380
9070800.0	8278
1.43136E7	10768
1134000.0	681
8206200.0	7782
1.3791E7	10395
8548200.0	8081
1.11696E7	8770
5322600.0	4866
7944000.0	7551
2530200.0	1978
1.1694E7	8969
567000.0	224
1.48398E7	11223
9072600.0	8278
1.43154E7	10768
3972000.0	3470
5060400.0	4761
7681800.0	7225
5847000.0	5416
1723800.0	1209
2792400.0	2216
1.01208E7	8319
1.27422E7	9669
1.53636E7	11600
1.64124E7	12144
1.32666E7	10009
5584800.0	5274
1.06452E7	8510
1.5888E7	11856
6895200.0	6432
8547600.0	8081
15000.0	1
1.16934E7	8969
1.43148E7	10768
9072000.0	8278
3447600.0	2854
6633000.0	6279
1.48392E7	11223
9596400.0	8312
30000.0	2
1396200.0	914
1.22178E7	9262
4536000.0	4025
1.01202E7	8319
1.3266E7	10009
7419600.0	7007
1.06446E7	8510
1.58874E7	11856
4798200.0	4380
60000.0	3
1986000.0	1531
2268000.0	1639
4273800.0	3784
1.37904E7	10395
3709800.0	3160
1.1169E7	8769
1.64118E7	12144
120000.0	22
7157400.0	6450
993000.0	648
1.3788E7	10395
6631800.0	6279
1.06422E7	8510
6369600.0	6043
1.64094E7	12144
240000.0	39
1.43124E7	10768
1.11666E7	8761
6107400.0	5813
8545200.0	8081
3184800.0	2603
1.1691E7	8969
480000.0	63
7156200.0	6450
9593400.0	8312
1.22148E7	9261
3447000.0	2854
4272600.0	3784
1.53606E7	11600
1330200.0	875
960000.0	648
6894000.0	6432
1.01178E7	8319
1.32636E7	10009
1.5885E7	11856
1.27392E7	9669
1920000.0	1485
8204400.0	7782
1.1166E7	8760
1.43118E7	10768
8544600.0	8081
1.37874E7	10395
5320800.0	4866
3840000.0	3381
7942200.0	7551
1.48362E7	11223
1.16904E7	8969
4102200.0	3493
9069000.0	8278
5058600.0	4761
2660400.0	2162
7680000.0	7225
1.58844E7	11856
5845200.0	5416
1592400.0	1175
1.01172E7	8319
1.27386E7	9669
1.536E7	11600
2922600.0	2223
5583000.0	5274
1.64088E7	12144
796200.0	575
1.3263E7	10009
1.06416E7	8510
1.58862E7	11856
632400.0	290
1.0119E7	8319
1.53618E7	11600
1.27404E7	9669
6108000.0	5813
1.64106E7	12144
1264800.0	831
5845800.0	5416
1.06434E7	8510
1.32648E7	10009
3054000.0	2425
8545800.0	8081
1.16916E7	8969
6632400.0	6279
9070200.0	8278
1.4313E7	10768
316200.0	54
1854600.0	1443
3316200.0	2830
6370200.0	6043
9594600.0	8312
1.2216E7	9262
1.48374E7	11223
4797000.0	4380
1.32642E7	10009
1.01184E7	8319
3709200.0	3160
2267400.0	1639
1.06428E7	8510
1.58856E7	11856
7680600.0	7225
